block_id	chrom	start_pos	end_pos	number_of_mutations	number_of_patients	mutation_distribution	region_names
block_7600_17_64654282_64654282	17	64654257	64654306	1	1	1	chr17:mr33529:mix:U
block_7599_17_64574439_64574439	17	64574414	64574463	1	1	1	chr17:mr33479:hypo:D
block_7578_17_57933568_57933568	17	57933543	57933592	1	1	1	chr17:mr29879:mix:U
block_7577_17_57921919_57921919	17	57921894	57921943	1	1	1	chr17:mr29873:mix:U
block_7576_17_57915574_57915574	17	57915549	57915598	1	1	1	chr17:mr29867:mix:U
block_7557_17_53909252_53909252	17	53909227	53909276	1	1	1	chr17:mr27591:hypo:D
block_7555_17_52572248_52572248	17	52572223	52572272	1	1	1	chr17:mr27102:hypo:D
block_7554_17_51413787_51413787	17	51413762	51413811	1	1	1	chr17:mr26882:mix:U
block_7553_17_50960705_50960705	17	50960680	50960729	1	1	1	chr17:mr26817:mix:U
block_7552_17_49997076_49997076	17	49997051	49997100	1	1	1	chr17:mr26650:mix:U
block_7551_17_49993492_49993492	17	49993467	49993516	1	1	1	chr17:mr26648:mix:U
block_7550_17_49235509_49235509	17	49235484	49235533	1	1	1	chr17:mr26310:mix:U
block_7549_17_49154743_49154743	17	49154718	49154767	1	1	1	chr17:mr26244:mix:U
block_7548_17_49048429_49048429	17	49048404	49048453	1	1	1	chr17:mr26197:hypo:D
block_7547_17_48755181_48755181	17	48755156	48755205	1	1	1	chr17:mr26021:mix:D
block_7546_17_48510338_48510338	17	48510313	48510362	1	1	1	chr17:mr25878:mix:U
block_7545_17_48466429_48466429	17	48466404	48466453	1	1	1	chr17:mr25855:mix:U
block_7544_17_47853367_47853367	17	47853342	47853391	1	1	1	chr17:mr25458:mix:U
block_7542_17_47155678_47155678	17	47155653	47155702	1	1	1	chr17:mr24993:hypo:D
block_7541_17_47149510_47149510	17	47149485	47149534	1	1	1	chr17:mr24989:mix:U
block_7540_17_46960482_46960482	17	46960457	46960506	1	1	1	chr17:mr24870:hypo:D
block_7556_17_53417728_53417728	17	53417703	53417752	1	1	1	chr17:mr27352:hypo:D
block_7558_17_54180275_54180275	17	54180250	54180299	1	1	1	chr17:mr27669:mix:U
block_7575_17_57514166_57514166	17	57514141	57514190	1	1	1	chr17:mr29631:mix:U
block_7559_17_54180889_54180889	17	54180864	54180913	1	1	1	chr17:mr27669:mix:U
block_7574_17_57504205_57504205	17	57504180	57504229	1	1	1	chr17:mr29622:hypo:D
block_7573_17_57469120_57469120	17	57469095	57469144	1	1	1	chr17:mr29596:mix:U
block_7572_17_57379486_57379486	17	57379461	57379510	1	1	1	chr17:mr29531:mix:U
block_7571_17_57258725_57258725	17	57258700	57258749	1	1	1	chr17:mr29436:mix:U
block_7570_17_56737035_56737035	17	56737010	56737059	1	1	1	chr17:mr29114:mix:U
block_7569_17_56698185_56698185	17	56698160	56698209	1	1	1	chr17:mr29088:mix:U
block_7568_17_56429583_56429583	17	56429558	56429607	1	1	1	chr17:mr28927:mix:U
block_7567_17_56328669_56328669	17	56328644	56328693	1	1	1	chr17:mr28860:mix:U
block_7566_17_55938824_55938825	17	55938799	55938849	2	1	2	chr17:mr28630:hypo:D
block_7565_17_55916270_55916270	17	55916245	55916294	1	1	1	chr17:mr28618:mix:U
block_7564_17_55894547_55894547	17	55894522	55894571	1	1	1	chr17:mr28604:hypo:D
block_7563_17_55637053_55637053	17	55637028	55637077	1	1	1	chr17:mr28462:mix:U
block_7562_17_55574751_55574751	17	55574726	55574775	1	1	1	chr17:mr28421:mix:U
block_7561_17_55111035_55111035	17	55111010	55111059	1	1	1	chr17:mr28106:mix:U
block_7560_17_54997823_54997823	17	54997798	54997847	1	1	1	chr17:mr28028:mix:U
block_7772_6_3543221_3543221	6	3543196	3543245	1	1	1	chr6:mr1933:hypo:D
block_7773_6_3872124_3872124	6	3872099	3872148	1	1	1	chr6:mr2119:mix:U
block_7774_6_3908861_3908861	6	3908836	3908885	1	1	1	chr6:mr2143:hypo:D
block_7981_6_64250727_64250727	6	64250702	64250751	1	1	1	chr6:mr27050:mix:U
block_7989_6_71655294_71655294	6	71655269	71655318	1	1	1	chr6:mr28309:mix:U
block_7988_6_69428227_69428227	6	69428202	69428251	1	1	1	chr6:mr27812:mix:U
block_7987_6_68177830_68177830	6	68177805	68177854	1	1	1	chr6:mr27660:mix:U
block_7986_6_66117449_66117449	6	66117424	66117473	1	1	1	chr6:mr27384:mix:U
block_7985_6_66028120_66028120	6	66028095	66028144	1	1	1	chr6:mr27375:mix:U
block_7983_6_65720363_65720363	6	65720338	65720387	1	1	1	chr6:mr27343:mix:U
block_7982_6_65715734_65715734	6	65715709	65715758	1	1	1	chr6:mr27340:hypo:D
block_7980_6_64208288_64208288	6	64208263	64208312	1	1	1	chr6:mr27024:hypo:D
block_7971_6_56833491_56833491	6	56833466	56833515	1	1	1	chr6:mr26127:mix:U
block_7979_6_64122139_64122139	6	64122114	64122163	1	1	1	chr6:mr26978:mix:U
block_7978_6_64056215_64056215	6	64056190	64056239	1	1	1	chr6:mr26949:hypo:D
block_7977_6_63572448_63572448	6	63572423	63572472	1	1	1	chr6:mr26863:mix:U
block_7976_6_58310510_58310510	6	58310485	58310534	1	1	1	chr6:mr26549:mix:U
block_7975_6_57389387_57389387	6	57389362	57389411	1	1	1	chr6:mr26329:mix:U
block_7974_6_57384008_57384008	6	57383983	57384032	1	1	1	chr6:mr26328:mix:U
block_7973_6_57329157_57329157	6	57329132	57329181	1	1	1	chr6:mr26310:mix:U
block_7990_6_72298739_72298739	6	72298714	72298763	1	1	1	chr6:mr28450:hyper:D
block_7991_6_73223929_73223929	6	73223904	73223953	1	1	1	chr6:mr28616:mix:U
block_7992_6_74185636_74185636	6	74185611	74185660	1	1	1	chr6:mr28942:mix:U
block_7993_6_74389427_74389427	6	74389402	74389451	1	1	1	chr6:mr29084:mix:U
block_8008_6_89471045_89471045	6	89471020	89471069	1	1	1	chr6:mr31890:mix:U
block_8007_6_88875737_88875737	6	88875712	88875761	1	1	1	chr6:mr31719:hypo:D
block_8006_6_88452088_88452088	6	88452063	88452112	1	1	1	chr6:mr31565:hyper:D
block_8005_6_83803539_83803539	6	83803514	83803563	1	1	1	chr6:mr30598:mix:U
block_8004_6_83584919_83584919	6	83584894	83584943	1	1	1	chr6:mr30545:mix:U
block_8003_6_81558197_81558197	6	81558172	81558221	1	1	1	chr6:mr30247:mix:U
block_8002_6_80378107_80378107	6	80378082	80378131	1	1	1	chr6:mr30052:mix:U
block_8001_6_80178102_80178102	6	80178077	80178126	1	1	1	chr6:mr30003:hypo:D
block_8000_6_77884160_77884160	6	77884135	77884184	1	1	1	chr6:mr29715:hypo:D
block_7999_6_77161839_77161839	6	77161814	77161863	1	1	1	chr6:mr29636:mix:U
block_7998_6_77084848_77084848	6	77084823	77084872	1	1	1	chr6:mr29630:mix:U
block_7997_6_76468795_76468795	6	76468770	76468819	1	1	1	chr6:mr29507:hyper:D
block_7996_6_75584783_75584783	6	75584758	75584807	1	1	1	chr6:mr29276:mix:U
block_7995_6_74879641_74879641	6	74879616	74879665	1	1	1	chr6:mr29198:mix:U
block_7994_6_74414119_74414119	6	74414094	74414143	1	1	1	chr6:mr29094:mix:U
block_7972_6_56878521_56878521	6	56878496	56878545	1	1	1	chr6:mr26141:hypo:D
block_7970_6_56749718_56749718	6	56749693	56749742	1	1	1	chr6:mr26095:mix:U
block_7775_6_3925958_3925958	6	3925933	3925982	1	1	1	chr6:mr2151:mix:U
block_7942_6_45780852_45780852	6	45780827	45780876	1	1	1	chr6:mr23196:mix:U
block_7949_6_47290035_47290035	6	47290010	47290059	1	1	1	chr6:mr23761:mix:U
block_7948_6_47098399_47098399	6	47098374	47098423	1	1	1	chr6:mr23671:hypo:D
block_7947_6_46996900_46996900	6	46996875	46996924	1	1	1	chr6:mr23619:mix:U
block_7946_6_46227472_46227472	6	46227447	46227496	1	1	1	chr6:mr23366:hypo:D
block_7945_6_46214474_46214474	6	46214449	46214498	1	1	1	chr6:mr23361:hypo:D
block_7944_6_46167386_46167386	6	46167361	46167410	1	1	1	chr6:mr23339:mix:U
block_7943_6_45901290_45901290	6	45901265	45901314	1	1	1	chr6:mr23258:hypo:D
block_7941_6_45693307_45693307	6	45693282	45693331	1	1	1	chr6:mr23160:mix:U
block_7969_6_56629508_56629508	6	56629483	56629532	1	1	1	chr6:mr26056:mix:U
block_7940_6_44940184_44940184	6	44940159	44940208	1	1	1	chr6:mr22914:mix:U
block_7939_6_44852097_44852097	6	44852072	44852121	1	1	1	chr6:mr22892:mix:U
block_7938_6_44465267_44465267	6	44465242	44465291	1	1	1	chr6:mr22683:hypo:D
block_7937_6_44340316_44340316	6	44340291	44340340	1	1	1	chr6:mr22621:mix:U
block_7936_6_44252778_44252778	6	44252753	44252802	1	1	1	chr6:mr22559:mix:U
block_7935_6_43497963_43497963	6	43497938	43497987	1	1	1	chr6:mr22062:mix:U
block_7934_6_43174775_43174775	6	43174750	43174799	1	1	1	chr6:mr21851:mix:U
block_7950_6_48052728_48052728	6	48052703	48052752	1	1	1	chr6:mr23977:mix:U
block_7951_6_48746961_48746961	6	48746936	48746985	1	1	1	chr6:mr24073:hypo:D
block_7952_6_51310541_51310541	6	51310516	51310565	1	1	1	chr6:mr24524:hypo:D
block_7953_6_51345546_51345546	6	51345521	51345570	1	1	1	chr6:mr24532:mix:U
block_7968_6_56461110_56461110	6	56461085	56461134	1	1	1	chr6:mr26005:mix:U
block_7967_6_56258650_56258650	6	56258625	56258674	1	1	1	chr6:mr25957:mix:D
block_7966_6_55880883_55880883	6	55880858	55880907	1	1	1	chr6:mr25890:mix:U
block_7965_6_55234247_55234247	6	55234222	55234271	1	1	1	chr6:mr25798:mix:U
block_7964_6_54715772_54715772	6	54715747	54715796	1	1	1	chr6:mr25719:mix:U
block_7963_6_54203286_54203286	6	54203261	54203310	1	1	1	chr6:mr25641:hypo:D
block_7962_6_53976542_53976542	6	53976517	53976566	1	1	1	chr6:mr25605:mix:U
block_7961_6_53326725_53326725	6	53326700	53326749	1	1	1	chr6:mr25354:mix:D
block_7960_6_53244708_53244708	6	53244683	53244732	1	1	1	chr6:mr25317:mix:U
block_7959_6_52887517_52887517	6	52887492	52887541	1	1	1	chr6:mr25125:mix:U
block_7958_6_52126098_52126098	6	52126073	52126122	1	1	1	chr6:mr24766:mix:U
block_7957_6_52064936_52064936	6	52064911	52064960	1	1	1	chr6:mr24740:mix:U
block_7956_6_51724153_51724153	6	51724128	51724177	1	1	1	chr6:mr24626:mix:U
block_7955_6_51608833_51608833	6	51608808	51608857	1	1	1	chr6:mr24602:mix:U
block_7954_6_51598113_51598113	6	51598088	51598137	1	1	1	chr6:mr24597:mix:U
block_8009_6_89850356_89850356	6	89850331	89850380	1	1	1	chr6:mr32021:mix:U
block_8010_6_90020819_90020819	6	90020794	90020843	1	1	1	chr6:mr32108:hypo:D
block_8011_6_90321084_90321084	6	90321059	90321108	1	1	1	chr6:mr32248:hypo:D
block_8062_6_120768653_120768653	6	120768628	120768677	1	1	1	chr6:mr39583:hypo:D
block_8069_6_123880252_123880252	6	123880227	123880276	1	1	1	chr6:mr40161:mix:U
block_8068_6_123523367_123523367	6	123523342	123523391	1	1	1	chr6:mr40117:hypo:D
block_8067_6_123146645_123146645	6	123146620	123146669	1	1	1	chr6:mr40048:hypo:D
block_8066_6_121811567_121811567	6	121811542	121811591	1	1	1	chr6:mr39781:mix:U
block_8065_6_121771055_121771055	6	121771030	121771079	1	1	1	chr6:mr39760:mix:U
block_8064_6_120928208_120928208	6	120928183	120928232	1	1	1	chr6:mr39605:hypo:D
block_8063_6_120789197_120789197	6	120789172	120789221	1	1	1	chr6:mr39588:mix:U
block_8060_6_119947342_119947342	6	119947317	119947366	1	1	1	chr6:mr39476:mix:U
block_8012_6_90841358_90841358	6	90841333	90841382	1	1	1	chr6:mr32549:mix:U
block_8059_6_117863348_117863348	6	117863323	117863372	1	1	1	chr6:mr38900:mix:U
block_8058_6_116294732_116294732	6	116294707	116294756	1	1	1	chr6:mr38515:mix:U
block_8057_6_116056553_116056553	6	116056528	116056577	1	1	1	chr6:mr38480:mix:U
block_8056_6_114635328_114635328	6	114635303	114635352	1	1	1	chr6:mr38280:mix:U
block_8055_6_114571602_114571602	6	114571577	114571626	1	1	1	chr6:mr38266:mix:U
block_8054_6_114405405_114405405	6	114405380	114405429	1	1	1	chr6:mr38225:hypo:D
block_8052_6_114337363_114337363	6	114337338	114337387	1	1	1	chr6:mr38199:mix:U
block_8070_6_124861080_124861080	6	124861055	124861104	1	1	1	chr6:mr40315:mix:U
block_8071_6_124911852_124911852	6	124911827	124911876	1	1	1	chr6:mr40330:hypo:D
block_8072_6_126435183_126435183	6	126435158	126435207	1	1	1	chr6:mr40755:mix:U
block_8073_6_127434896_127434896	6	127434871	127434920	1	1	1	chr6:mr40931:mix:U
block_8088_6_135051800_135051800	6	135051775	135051824	1	1	1	chr6:mr43094:mix:U
block_8087_6_134932096_134932096	6	134932071	134932120	1	1	1	chr6:mr43043:mix:U
block_8086_6_134669171_134669171	6	134669146	134669195	1	1	1	chr6:mr42933:mix:U
block_8085_6_134633386_134633386	6	134633361	134633410	1	1	1	chr6:mr42914:mix:U
block_8084_6_134546263_134546263	6	134546238	134546287	1	1	1	chr6:mr42862:mix:U
block_8083_6_134512861_134512861	6	134512836	134512885	1	1	1	chr6:mr42842:mix:U
block_8082_6_133878726_133878726	6	133878701	133878750	1	1	1	chr6:mr42635:mix:U
block_8081_6_133452664_133452664	6	133452639	133452688	1	1	1	chr6:mr42524:hypo:D
block_8080_6_132139335_132139335	6	132139310	132139359	1	1	1	chr6:mr42123:mix:U
block_8079_6_130954167_130954167	6	130954142	130954191	1	1	1	chr6:mr41721:hypo:D
block_8078_6_130777828_130777828	6	130777803	130777852	1	1	1	chr6:mr41670:mix:U
block_8077_6_128947962_128947962	6	128947937	128947986	1	1	1	chr6:mr41217:mix:U
block_8076_6_128632711_128632711	6	128632686	128632735	1	1	1	chr6:mr41164:mix:U
block_8075_6_127581900_127581900	6	127581875	127581924	1	1	1	chr6:mr40961:mix:U
block_8074_6_127456402_127456402	6	127456377	127456426	1	1	1	chr6:mr40936:hypo:D
block_8051_6_114142094_114142094	6	114142069	114142118	1	1	1	chr6:mr38129:mix:U
block_8050_6_114068975_114068975	6	114068950	114068999	1	1	1	chr6:mr38104:mix:U
block_8049_6_113945397_113945397	6	113945372	113945421	1	1	1	chr6:mr38051:mix:U
block_8030_6_103484849_103484849	6	103484824	103484873	1	1	1	chr6:mr34354:mix:U
block_8028_6_100937515_100937515	6	100937490	100937539	1	1	1	chr6:mr34067:hypo:D
block_8027_6_100902259_100902259	6	100902234	100902283	1	1	1	chr6:mr34051:hyper:D
block_8026_6_99369889_99369889	6	99369864	99369913	1	1	1	chr6:mr33689:mix:U
block_8025_6_99151303_99151303	6	99151278	99151327	1	1	1	chr6:mr33651:mix:U
block_8024_6_97434743_97434743	6	97434718	97434767	1	1	1	chr6:mr33409:mix:U
block_8023_6_95652141_95652141	6	95652116	95652165	1	1	1	chr6:mr33181:mix:U
block_8022_6_94498843_94498843	6	94498818	94498867	1	1	1	chr6:mr33097:mix:U
block_8021_6_94126174_94126174	6	94126149	94126198	1	1	1	chr6:mr33064:hyper:D
block_8020_6_91807879_91807879	6	91807854	91807903	1	1	1	chr6:mr32829:hypo:D
block_8019_6_91587417_91587417	6	91587392	91587441	1	1	1	chr6:mr32783:mix:U
block_8018_6_91206173_91206173	6	91206148	91206197	1	1	1	chr6:mr32694:mix:U
block_8017_6_91193310_91193310	6	91193285	91193334	1	1	1	chr6:mr32687:mix:U
block_8016_6_91121436_91121436	6	91121411	91121460	1	1	1	chr6:mr32652:mix:U
block_8014_6_91004667_91004721	6	91004642	91004745	3	1	3	chr6:mr32608:hypo:D
block_8013_6_91000864_91000864	6	91000839	91000888	1	1	1	chr6:mr32606:hypo:D
block_8029_6_103323199_103323199	6	103323174	103323223	1	1	1	chr6:mr34333:mix:U
block_8031_6_105169516_105169516	6	105169491	105169540	1	1	1	chr6:mr34555:mix:U
block_8048_6_112649821_112649821	6	112649796	112649845	1	1	1	chr6:mr37825:hypo:D
block_8032_6_105622417_105622417	6	105622392	105622441	1	1	1	chr6:mr34706:mix:U
block_8047_6_112524247_112524247	6	112524222	112524271	1	1	1	chr6:mr37780:hypo:D
block_8046_6_111984613_111984613	6	111984588	111984637	1	1	1	chr6:mr37548:mix:U
block_8045_6_111279233_111279233	6	111279208	111279257	1	1	1	chr6:mr37184:mix:U
block_8044_6_110816162_110816162	6	110816137	110816186	1	1	1	chr6:mr36928:hypo:D
block_8043_6_110371999_110371999	6	110371974	110372023	1	1	1	chr6:mr36768:hypo:D
block_8042_6_110210823_110210823	6	110210798	110210847	1	1	1	chr6:mr36696:mix:U
block_8041_6_110183845_110183845	6	110183820	110183869	1	1	1	chr6:mr36683:mix:U
block_8040_6_110034963_110034963	6	110034938	110034987	1	1	1	chr6:mr36625:mix:U
block_8039_6_109704454_109704454	6	109704429	109704478	1	1	1	chr6:mr36495:mix:U
block_8038_6_109267529_109267529	6	109267504	109267553	1	1	1	chr6:mr36337:hypo:D
block_8037_6_109085065_109085065	6	109085040	109085089	1	1	1	chr6:mr36251:mix:U
block_8036_6_107254759_107254759	6	107254734	107254783	1	1	1	chr6:mr35365:mix:U
block_8035_6_106114972_106114972	6	106114947	106114996	1	1	1	chr6:mr34886:mix:U
block_8034_6_106001500_106001500	6	106001475	106001524	1	1	1	chr6:mr34856:hypo:D
block_8033_6_106000793_106000793	6	106000768	106000817	1	1	1	chr6:mr34856:hypo:D
block_7933_6_42672043_42672043	6	42672018	42672067	1	1	1	chr6:mr21511:mix:U
block_7932_6_42274714_42274714	6	42274689	42274738	1	1	1	chr6:mr21280:mix:U
block_7931_6_41464610_41464610	6	41464585	41464634	1	1	1	chr6:mr20764:mix:U
block_7823_6_15288103_15288103	6	15288078	15288127	1	1	1	chr6:mr7923:hyper:D
block_7830_6_16674626_16674626	6	16674601	16674650	1	1	1	chr6:mr8717:mix:U
block_7829_6_16654411_16654411	6	16654386	16654435	1	1	1	chr6:mr8705:mix:U
block_7828_6_16344712_16344712	6	16344687	16344736	1	1	1	chr6:mr8512:mix:U
block_7827_6_16121584_16121584	6	16121559	16121608	1	1	1	chr6:mr8387:mix:U
block_7826_6_15840336_15840336	6	15840311	15840360	1	1	1	chr6:mr8230:mix:U
block_7825_6_15837106_15837106	6	15837081	15837130	1	1	1	chr6:mr8229:hypo:D
block_7824_6_15399212_15399212	6	15399187	15399236	1	1	1	chr6:mr7999:mix:U
block_7822_6_15204943_15204943	6	15204918	15204967	1	1	1	chr6:mr7865:hypo:D
block_7851_6_21328476_21328476	6	21328451	21328500	1	1	1	chr6:mr10835:hypo:D
block_7821_6_15094630_15094630	6	15094605	15094654	1	1	1	chr6:mr7784:mix:U
block_7820_6_14880435_14880435	6	14880410	14880459	1	1	1	chr6:mr7644:mix:U
block_7819_6_14541947_14541947	6	14541922	14541971	1	1	1	chr6:mr7442:mix:U
block_7818_6_14184223_14184223	6	14184198	14184247	1	1	1	chr6:mr7232:mix:U
block_7816_6_14006010_14006010	6	14005985	14006034	1	1	1	chr6:mr7121:hypo:D
block_7815_6_13716212_13716212	6	13716187	13716236	1	1	1	chr6:mr6972:mix:U
block_7814_6_13299914_13299914	6	13299889	13299938	1	1	1	chr6:mr6750:mix:D
block_7831_6_16748148_16748148	6	16748123	16748172	1	1	1	chr6:mr8754:mix:U
block_7832_6_16988847_16988847	6	16988822	16988871	1	1	1	chr6:mr8868:hypo:U
block_7833_6_17294638_17294638	6	17294613	17294662	1	1	1	chr6:mr9028:mix:U
block_7834_6_17300618_17300618	6	17300593	17300642	1	1	1	chr6:mr9031:mix:U
block_7849_6_21101468_21101468	6	21101443	21101492	1	1	1	chr6:mr10726:mix:U
block_7848_6_20245134_20245134	6	20245109	20245158	1	1	1	chr6:mr10360:mix:U
block_7847_6_20148956_20148956	6	20148931	20148980	1	1	1	chr6:mr10308:mix:U
block_7846_6_19967690_19967690	6	19967665	19967714	1	1	1	chr6:mr10221:mix:U
block_7845_6_19889678_19889678	6	19889653	19889702	1	1	1	chr6:mr10190:mix:U
block_7844_6_18642667_18642667	6	18642642	18642691	1	1	1	chr6:mr9827:mix:U
block_7843_6_18388088_18388088	6	18388063	18388112	1	1	1	chr6:mr9730:mix:U
block_7842_6_18220822_18220822	6	18220797	18220846	1	1	1	chr6:mr9636:hypo:D
block_7841_6_18024967_18024967	6	18024942	18024991	1	1	1	chr6:mr9507:mix:U
block_7840_6_17813481_17813481	6	17813456	17813505	1	1	1	chr6:mr9371:mix:U
block_7839_6_17728821_17728821	6	17728796	17728845	1	1	1	chr6:mr9316:hypo:D
block_7838_6_17551925_17551925	6	17551900	17551949	1	1	1	chr6:mr9206:mix:U
block_7837_6_17543631_17543631	6	17543606	17543655	1	1	1	chr6:mr9201:mix:U
block_7836_6_17449089_17449089	6	17449064	17449113	1	1	1	chr6:mr9138:mix:U
block_7835_6_17442453_17442453	6	17442428	17442477	1	1	1	chr6:mr9132:mix:U
block_7813_6_13068360_13068360	6	13068335	13068384	1	1	1	chr6:mr6618:mix:U
block_7812_6_12990224_12990224	6	12990199	12990248	1	1	1	chr6:mr6582:hypo:D
block_7811_6_12882406_12882406	6	12882381	12882430	1	1	1	chr6:mr6523:hypo:D
block_7792_6_7887119_7887119	6	7887094	7887143	1	1	1	chr6:mr4310:mix:U
block_7790_6_7473455_7473455	6	7473430	7473479	1	1	1	chr6:mr4057:hypo:D
block_7789_6_7446930_7446930	6	7446905	7446954	1	1	1	chr6:mr4035:mix:U
block_7788_6_7432504_7432504	6	7432479	7432528	1	1	1	chr6:mr4026:hyper:D
block_7787_6_6889423_6889423	6	6889398	6889447	1	1	1	chr6:mr3711:mix:U
block_7786_6_6808219_6808219	6	6808194	6808243	1	1	1	chr6:mr3656:hypo:D
block_7785_6_6465485_6465485	6	6465460	6465509	1	1	1	chr6:mr3469:hypo:D
block_7784_6_6281300_6281300	6	6281275	6281324	1	1	1	chr6:mr3393:mix:U
block_7783_6_5896282_5896282	6	5896257	5896306	1	1	1	chr6:mr3231:mix:U
block_7782_6_5732353_5732353	6	5732328	5732377	1	1	1	chr6:mr3131:mix:U
block_7781_6_5595232_5595232	6	5595207	5595256	1	1	1	chr6:mr3046:mix:U
block_7780_6_5567123_5567123	6	5567098	5567147	1	1	1	chr6:mr3028:hyper:D
block_7779_6_4945325_4945325	6	4945300	4945349	1	1	1	chr6:mr2673:mix:U
block_7778_6_4943170_4943170	6	4943145	4943194	1	1	1	chr6:mr2671:mix:U
block_7777_6_4746325_4746325	6	4746300	4746349	1	1	1	chr6:mr2565:mix:U
block_7776_6_4474955_4474955	6	4474930	4474979	1	1	1	chr6:mr2410:hypo:D
block_7791_6_7517137_7517137	6	7517112	7517161	1	1	1	chr6:mr4088:hypo:D
block_7793_6_8283165_8283165	6	8283140	8283189	1	1	1	chr6:mr4518:mix:U
block_7810_6_12822786_12822786	6	12822761	12822810	1	1	1	chr6:mr6495:hypo:D
block_7794_6_8943304_8943304	6	8943279	8943328	1	1	1	chr6:mr4713:hypo:D
block_7809_6_12820659_12820659	6	12820634	12820683	1	1	1	chr6:mr6493:hypo:D
block_7808_6_12653967_12653967	6	12653942	12653991	1	1	1	chr6:mr6414:mix:U
block_7807_6_12653456_12653456	6	12653431	12653480	1	1	1	chr6:mr6414:mix:U
block_7806_6_12465060_12465060	6	12465035	12465084	1	1	1	chr6:mr6337:hypo:D
block_7805_6_12443324_12443324	6	12443299	12443348	1	1	1	chr6:mr6327:hypo:D
block_7804_6_12312507_12312507	6	12312482	12312531	1	1	1	chr6:mr6270:mix:U
block_7803_6_12022073_12022073	6	12022048	12022097	1	1	1	chr6:mr6146:mix:U
block_7802_6_11224663_11224663	6	11224638	11224687	1	1	1	chr6:mr5722:hypo:D
block_7801_6_11148099_11148099	6	11148074	11148123	1	1	1	chr6:mr5673:mix:U
block_7800_6_10387257_10387257	6	10387232	10387281	1	1	1	chr6:mr5207:mix:U
block_7799_6_10365347_10365347	6	10365322	10365371	1	1	1	chr6:mr5192:hypo:D
block_7798_6_10307714_10307714	6	10307689	10307738	1	1	1	chr6:mr5148:hypo:D
block_7797_6_10288041_10288041	6	10288016	10288065	1	1	1	chr6:mr5134:hypo:D
block_7796_6_10210354_10210354	6	10210329	10210378	1	1	1	chr6:mr5097:hypo:D
block_7795_6_9173066_9173066	6	9173041	9173090	1	1	1	chr6:mr4784:hypo:D
block_7850_6_21271428_21271428	6	21271403	21271452	1	1	1	chr6:mr10804:mix:U
